ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2022-11-08 20:56:29 582m





Sample number Relative time HS4D-50(28994).Ch1
  s V
9460 0.0003142 -0.028311426
9461 0.00031422 -0.032355916
9462 0.00031424 -0.0040444895
9463 0.00031426 0
9464 0.00031428 -0.020222447
9465 0.0003143 -0.036400405
9466 0.00031432 -0.028311426
9467 0.00031434 -0.016177958
9468 0.00031436 -0.024266937
9469 0.00031438 -0.032355916
9470 0.0003144 -0.032355916
9471 0.00031442 -0.020222447
9472 0.00031444 -0.020222447
9473 0.00031446 -0.012133468
9474 0.00031448 -0.012133468
9475 0.0003145 -0.012133468
9476 0.00031452 -0.028311426
9477 0.00031454 -0.020222447
9478 0.00031456 -0.0040444895
9479 0.00031458 -0.0080889789
9480 0.0003146 -0.032355916
9481 0.00031462 -0.012133468
9482 0.00031464 0
9483 0.00031466 -0.012133468
9484 0.00031468 -0.020222447
9485 0.0003147 -0.012133468
9486 0.00031472 -0.0080889789
9487 0.00031474 -0.024266937
9488 0.00031476 -0.016177958
9489 0.00031478 -0.0080889789
9490 0.0003148 -0.0040444895
9491 0.00031482 -0.020222447
9492 0.00031484 -0.020222447
9493 0.00031486 -0.020222447
9494 0.00031488 -0.016177958
9495 0.0003149 -0.0040444895
9496 0.00031492 0.0080889789
9497 0.00031494 -0.0040444895
9498 0.00031496 -0.0040444895
9499 0.00031498 0
9500 0.000315 -0.0040444895
9501 0.00031502 -0.012133468
9502 0.00031504 -0.016177958
9503 0.00031506 -0.020222447
9504 0.00031508 -0.0080889789
9505 0.0003151 -0.012133468
9506 0.00031512 -0.016177958
9507 0.00031514 -0.016177958
9508 0.00031516 -0.0080889789
9509 0.00031518 -0.0080889789
9510 0.0003152 -0.0040444895
9511 0.00031522 -0.0080889789
9512 0.00031524 -0.016177958
9513 0.00031526 -0.020222447
9514 0.00031528 -0.016177958
9515 0.0003153 -0.012133468
9516 0.00031532 0
9517 0.00031534 0
9518 0.00031536 0.0040444895
9519 0.00031538 0
9520 0.0003154 -0.020222447
9521 0.00031542 -0.028311426
9522 0.00031544 -0.024266937
9523 0.00031546 -0.028311426
9524 0.00031548 -0.016177958
9525 0.0003155 -0.012133468
9526 0.00031552 -0.0040444895
9527 0.00031554 -0.0040444895
9528 0.00031556 0.0040444895
9529 0.00031558 -0.0040444895
9530 0.0003156 0
9531 0.00031562 -0.0080889789
9532 0.00031564 -0.0040444895
9533 0.00031566 0
9534 0.00031568 0
9535 0.0003157 0.0040444895
9536 0.00031572 0
9537 0.00031574 -0.0080889789
9538 0.00031576 -0.0080889789
9539 0.00031578 -0.0080889789
9540 0.0003158 0.0040444895
9541 0.00031582 0.0040444895
9542 0.00031584 0
9543 0.00031586 0.0080889789
9544 0.00031588 0.012133468
9545 0.0003159 0.0040444895
9546 0.00031592 -0.0040444895
9547 0.00031594 0.0040444895
9548 0.00031596 0.0080889789
9549 0.00031598 0.0080889789
9550 0.000316 0
9551 0.00031602 0.0080889789
9552 0.00031604 0.0080889789
9553 0.00031606 0.0040444895
9554 0.00031608 0.012133468
9555 0.0003161 0.012133468
9556 0.00031612 0.0080889789
9557 0.00031614 0
9558 0.00031616 0
9559 0.00031618 0
9560 0.0003162 0
9561 0.00031622 0.0040444895
9562 0.00031624 -0.0040444895
9563 0.00031626 -0.0040444895
9564 0.00031628 -0.012133468
9565 0.0003163 -0.0040444895
9566 0.00031632 0
9567 0.00031634 0.012133468
9568 0.00031636 0.016177958
9569 0.00031638 0.016177958
9570 0.0003164 0.020222447
9571 0.00031642 0.016177958
9572 0.00031644 0.012133468
9573 0.00031646 0.0080889789
9574 0.00031648 -0.0040444895
9575 0.0003165 0.0040444895
9576 0.00031652 0.0040444895
9577 0.00031654 0.016177958
9578 0.00031656 0.020222447
9579 0.00031658 0.020222447
9580 0.0003166 0.024266937
9581 0.00031662 0.012133468
9582 0.00031664 0.012133468
9583 0.00031666 0.012133468
9584 0.00031668 0.0040444895
9585 0.0003167 0.0040444895
9586 0.00031672 0.0040444895
9587 0.00031674 0
9588 0.00031676 -0.0040444895
9589 0.00031678 -0.0040444895
9590 0.0003168 0.0040444895
9591 0.00031682 0.0080889789
9592 0.00031684 0.020222447
9593 0.00031686 0.020222447
9594 0.00031688 0.020222447
9595 0.0003169 0.020222447
9596 0.00031692 0.016177958
9597 0.00031694 0.012133468
9598 0.00031696 0.012133468
9599 0.00031698 0.0080889789
9600 0.000317 0.016177958
9601 0.00031702 0.016177958
9602 0.00031704 0.012133468
9603 0.00031706 0.020222447
9604 0.00031708 0.024266937
9605 0.0003171 0.028311426
9606 0.00031712 0.024266937
9607 0.00031714 0.012133468
9608 0.00031716 0.012133468
9609 0.00031718 0.0080889789
9610 0.0003172 0.012133468
9611 0.00031722 0.020222447
9612 0.00031724 0.020222447
9613 0.00031726 0.016177958
9614 0.00031728 0.020222447
9615 0.0003173 0.024266937
9616 0.00031732 0.016177958
9617 0.00031734 0.028311426
9618 0.00031736 0.024266937
9619 0.00031738 0.0080889789
9620 0.0003174 0.0080889789
9621 0.00031742 0.0040444895
9622 0.00031744 0.016177958
9623 0.00031746 0.028311426
9624 0.00031748 0.016177958
9625 0.0003175 0.012133468
9626 0.00031752 0.012133468
9627 0.00031754 0.016177958
9628 0.00031756 0.0040444895
9629 0.00031758 0.0040444895
9630 0.0003176 0.016177958
9631 0.00031762 0.016177958
9632 0.00031764 0.024266937
9633 0.00031766 0.024266937
9634 0.00031768 0.020222447
9635 0.0003177 0.028311426
9636 0.00031772 0.024266937
9637 0.00031774 0.028311426
9638 0.00031776 0.024266937
9639 0.00031778 0.024266937
9640 0.0003178 0.020222447
9641 0.00031782 0.016177958
9642 0.00031784 0.016177958
9643 0.00031786 0.024266937
9644 0.00031788 0.036400405
9645 0.0003179 0.028311426
9646 0.00031792 0.032355916
9647 0.00031794 0.028311426
9648 0.00031796 0.036400405
9649 0.00031798 0.040444895
9650 0.000318 0.044489384
9651 0.00031802 0.036400405
9652 0.00031804 0.032355916
9653 0.00031806 0.024266937
9654 0.00031808 0.028311426
9655 0.0003181 0.032355916
9656 0.00031812 0.028311426
9657 0.00031814 0.024266937
9658 0.00031816 0.024266937
9659 0.00031818 0.036400405
9660 0.0003182 0.028311426
9661 0.00031822 0.016177958
9662 0.00031824 0.028311426
9663 0.00031826 0.028311426
9664 0.00031828 0.024266937
9665 0.0003183 0.016177958
9666 0.00031832 0.024266937
9667 0.00031834 0.012133468
9668 0.00031836 0.016177958
9669 0.00031838 0.020222447
9670 0.0003184 0.024266937
9671 0.00031842 0.028311426
9672 0.00031844 0.032355916
9673 0.00031846 0.036400405
9674 0.00031848 0.024266937
9675 0.0003185 0.020222447
9676 0.00031852 0.032355916
9677 0.00031854 0.036400405
9678 0.00031856 0.024266937
9679 0.00031858 0.016177958
9680 0.0003186 0.032355916
9681 0.00031862 0.044489384
9682 0.00031864 0.036400405
9683 0.00031866 0.020222447
9684 0.00031868 0.032355916
9685 0.0003187 0.048533874
9686 0.00031872 0.036400405
9687 0.00031874 0.036400405
9688 0.00031876 0.036400405
9689 0.00031878 0.040444895
9690 0.0003188 0.032355916
9691 0.00031882 0.036400405
9692 0.00031884 0.044489384
9693 0.00031886 0.044489384
9694 0.00031888 0.028311426
9695 0.0003189 0.024266937
9696 0.00031892 0.028311426
9697 0.00031894 0.044489384
9698 0.00031896 0.028311426
9699 0.00031898 0.028311426
9700 0.000319 0.040444895
9701 0.00031902 0.036400405
9702 0.00031904 0.020222447
9703 0.00031906 0.032355916
9704 0.00031908 0.044489384
9705 0.0003191 0.032355916
9706 0.00031912 0.024266937
9707 0.00031914 0.032355916
9708 0.00031916 0.036400405
9709 0.00031918 0.024266937
9710 0.0003192 0.032355916
9711 0.00031922 0.044489384
9712 0.00031924 0.044489384
9713 0.00031926 0.028311426
9714 0.00031928 0.036400405
9715 0.0003193 0.044489384
9716 0.00031932 0.040444895
9717 0.00031934 0.044489384
9718 0.00031936 0.044489384
9719 0.00031938 0.040444895
9720 0.0003194 0.028311426
9721 0.00031942 0.032355916
9722 0.00031944 0.040444895
9723 0.00031946 0.040444895
9724 0.00031948 0.048533874
9725 0.0003195 0.044489384
9726 0.00031952 0.036400405
9727 0.00031954 0.032355916
9728 0.00031956 0.032355916
9729 0.00031958 0.032355916
9730 0.0003196 0.036400405
9731 0.00031962 0.044489384
9732 0.00031964 0.036400405
9733 0.00031966 0.032355916
9734 0.00031968 0.028311426
9735 0.0003197 0.032355916
9736 0.00031972 0.028311426
9737 0.00031974 0.032355916
9738 0.00031976 0.036400405
9739 0.00031978 0.032355916
9740 0.0003198 0.040444895
9741 0.00031982 0.040444895
9742 0.00031984 0.032355916
9743 0.00031986 0.032355916
9744 0.00031988 0.040444895
9745 0.0003199 0.036400405
9746 0.00031992 0.040444895
9747 0.00031994 0.044489384
9748 0.00031996 0.036400405
9749 0.00031998 0.036400405
9750 0.00032 0.036400405
9751 0.00032002 0.040444895
9752 0.00032004 0.040444895
9753 0.00032006 0.032355916
9754 0.00032008 0.032355916
9755 0.0003201 0.040444895
9756 0.00032012 0.040444895
9757 0.00032014 0.036400405
9758 0.00032016 0.036400405
9759 0.00032018 0.028311426
9760 0.0003202 0.028311426
9761 0.00032022 0.032355916
9762 0.00032024 0.036400405
9763 0.00032026 0.036400405
9764 0.00032028 0.036400405
9765 0.0003203 0.032355916
9766 0.00032032 0.028311426
9767 0.00032034 0.028311426
9768 0.00032036 0.032355916
9769 0.00032038 0.028311426
9770 0.0003204 0.028311426
9771 0.00032042 0.032355916
9772 0.00032044 0.040444895
9773 0.00032046 0.044489384
9774 0.00032048 0.040444895
9775 0.0003205 0.036400405
9776 0.00032052 0.036400405
9777 0.00032054 0.028311426
9778 0.00032056 0.032355916
9779 0.00032058 0.032355916
9780 0.0003206 0.024266937
9781 0.00032062 0.028311426
9782 0.00032064 0.032355916
9783 0.00032066 0.024266937
9784 0.00032068 0.020222447
9785 0.0003207 0.024266937
9786 0.00032072 0.020222447
9787 0.00032074 0.032355916
9788 0.00032076 0.024266937
9789 0.00032078 0.020222447
9790 0.0003208 0.024266937
9791 0.00032082 0.024266937
9792 0.00032084 0.020222447
9793 0.00032086 0.020222447
9794 0.00032088 0.024266937
9795 0.0003209 0.020222447
9796 0.00032092 0.020222447
9797 0.00032094 0.012133468
9798 0.00032096 0.012133468
9799 0.00032098 0.020222447
9800 0.000321 0.020222447
9801 0.00032102 0.028311426
9802 0.00032104 0.024266937
9803 0.00032106 0.024266937
9804 0.00032108 0.024266937
9805 0.0003211 0.032355916
9806 0.00032112 0.032355916
9807 0.00032114 0.028311426
9808 0.00032116 0.028311426
9809 0.00032118 0.020222447
9810 0.0003212 0.020222447
9811 0.00032122 0.024266937
9812 0.00032124 0.020222447
9813 0.00032126 0.032355916
9814 0.00032128 0.028311426
9815 0.0003213 0.028311426
9816 0.00032132 0.020222447
9817 0.00032134 0.020222447
9818 0.00032136 0.016177958
9819 0.00032138 0.016177958
9820 0.0003214 0.0080889789
9821 0.00032142 0.0040444895
9822 0.00032144 0.0080889789
9823 0.00032146 0.020222447
9824 0.00032148 0.024266937
9825 0.0003215 0.028311426
9826 0.00032152 0.032355916
9827 0.00032154 0.024266937
9828 0.00032156 0.012133468
9829 0.00032158 0.020222447
9830 0.0003216 0.016177958
9831 0.00032162 0.016177958
9832 0.00032164 0.016177958
9833 0.00032166 0.016177958
9834 0.00032168 0.012133468
9835 0.0003217 0.020222447
9836 0.00032172 0.016177958
9837 0.00032174 0.020222447
9838 0.00032176 0.020222447
9839 0.00032178 0.0080889789
9840 0.0003218 0.0080889789
9841 0.00032182 0.012133468
9842 0.00032184 0.020222447
9843 0.00032186 0.012133468
9844 0.00032188 0.016177958
9845 0.0003219 0.0080889789
9846 0.00032192 0
9847 0.00032194 -0.0040444895
9848 0.00032196 0
9849 0.00032198 0.012133468
9850 0.000322 0.020222447
9851 0.00032202 0.032355916
9852 0.00032204 0.028311426
9853 0.00032206 0.012133468
9854 0.00032208 0.0040444895
9855 0.0003221 0
9856 0.00032212 0.012133468
9857 0.00032214 0.0080889789
9858 0.00032216 0
9859 0.00032218 0
9860 0.0003222 0
9861 0.00032222 0.0040444895
9862 0.00032224 0.0080889789
9863 0.00032226 0.012133468
9864 0.00032228 0.0040444895
9865 0.0003223 0.012133468
9866 0.00032232 0.0040444895
9867 0.00032234 -0.0080889789
9868 0.00032236 -0.0080889789
9869 0.00032238 0
9870 0.0003224 0
9871 0.00032242 0.0040444895
9872 0.00032244 0.0080889789
9873 0.00032246 0.0040444895
9874 0.00032248 0
9875 0.0003225 0
9876 0.00032252 0.0080889789
9877 0.00032254 0.0040444895
9878 0.00032256 0.0040444895
9879 0.00032258 0.0040444895
9880 0.0003226 0
9881 0.00032262 0
9882 0.00032264 0.0080889789
9883 0.00032266 0.016177958
9884 0.00032268 0.016177958
9885 0.0003227 0.0040444895
9886 0.00032272 -0.0080889789
9887 0.00032274 -0.0080889789
9888 0.00032276 -0.0080889789
9889 0.00032278 0.0080889789
9890 0.0003228 0
9891 0.00032282 -0.0040444895
9892 0.00032284 -0.0080889789
9893 0.00032286 -0.0040444895
9894 0.00032288 0.012133468
9895 0.0003229 0.012133468
9896 0.00032292 -0.012133468
9897 0.00032294 -0.012133468
9898 0.00032296 -0.0040444895
9899 0.00032298 0.0040444895
9900 0.000323 -0.0080889789
9901 0.00032302 -0.020222447
9902 0.00032304 -0.016177958
9903 0.00032306 0.0080889789
9904 0.00032308 -0.0040444895
9905 0.0003231 -0.0080889789
9906 0.00032312 -0.0080889789
9907 0.00032314 -0.0040444895
9908 0.00032316 -0.012133468
9909 0.00032318 -0.0040444895
9910 0.0003232 -0.0040444895
9911 0.00032322 -0.012133468
9912 0.00032324 -0.0080889789
9913 0.00032326 -0.0080889789
9914 0.00032328 0
9915 0.0003233 0
9916 0.00032332 -0.012133468
9917 0.00032334 -0.020222447
9918 0.00032336 -0.0080889789
9919 0.00032338 -0.0040444895
9920 0.0003234 -0.020222447
9921 0.00032342 -0.016177958
9922 0.00032344 -0.012133468
9923 0.00032346 -0.016177958
9924 0.00032348 -0.024266937
9925 0.0003235 -0.012133468
9926 0.00032352 0
9927 0.00032354 -0.020222447
9928 0.00032356 -0.024266937
9929 0.00032358 -0.028311426
9930 0.0003236 -0.024266937
9931 0.00032362 -0.032355916
9932 0.00032364 -0.020222447
9933 0.00032366 -0.0040444895
9934 0.00032368 -0.0040444895
9935 0.0003237 -0.016177958
9936 0.00032372 -0.016177958
9937 0.00032374 -0.020222447
9938 0.00032376 -0.028311426
9939 0.00032378 -0.028311426
9940 0.0003238 -0.028311426
9941 0.00032382 -0.028311426
9942 0.00032384 -0.028311426
9943 0.00032386 -0.028311426
9944 0.00032388 -0.020222447
9945 0.0003239 -0.020222447
9946 0.00032392 -0.028311426
9947 0.00032394 -0.024266937
9948 0.00032396 -0.028311426
9949 0.00032398 -0.028311426
9950 0.000324 -0.024266937
9951 0.00032402 -0.024266937
9952 0.00032404 -0.032355916
9953 0.00032406 -0.036400405
9954 0.00032408 -0.028311426
9955 0.0003241 -0.020222447
9956 0.00032412 -0.024266937
9957 0.00032414 -0.020222447
9958 0.00032416 -0.020222447
9959 0.00032418 -0.028311426
9960 0.0003242 -0.024266937
9961 0.00032422 -0.016177958
9962 0.00032424 -0.020222447
9963 0.00032426 -0.024266937
9964 0.00032428 -0.032355916
9965 0.0003243 -0.032355916
9966 0.00032432 -0.024266937
9967 0.00032434 -0.020222447
9968 0.00032436 -0.024266937
9969 0.00032438 -0.028311426
9970 0.0003244 -0.028311426
9971 0.00032442 -0.024266937
9972 0.00032444 -0.020222447
9973 0.00032446 -0.024266937
9974 0.00032448 -0.032355916
9975 0.0003245 -0.032355916
9976 0.00032452 -0.032355916
9977 0.00032454 -0.032355916
9978 0.00032456 -0.028311426
9979 0.00032458 -0.032355916
9980 0.0003246 -0.044489384
9981 0.00032462 -0.036400405
9982 0.00032464 -0.028311426
9983 0.00032466 -0.028311426
9984 0.00032468 -0.020222447
9985 0.0003247 -0.020222447
9986 0.00032472 -0.028311426
9987 0.00032474 -0.036400405
9988 0.00032476 -0.036400405
9989 0.00032478 -0.036400405
9990 0.0003248 -0.036400405
9991 0.00032482 -0.032355916
9992 0.00032484 -0.032355916
9993 0.00032486 -0.032355916
9994 0.00032488 -0.028311426
9995 0.0003249 -0.028311426
9996 0.00032492 -0.032355916
9997 0.00032494 -0.044489384
9998 0.00032496 -0.044489384
9999 0.00032498 -0.044489384
10000 0.000325 -0.040444895
10001 0.00032502 -0.040444895
10002 0.00032504 -0.040444895
10003 0.00032506 -0.036400405
10004 0.00032508 -0.024266937
10005 0.0003251 -0.028311426
10006 0.00032512 -0.032355916
10007 0.00032514 -0.036400405
10008 0.00032516 -0.032355916
10009 0.00032518 -0.040444895
10010 0.0003252 -0.032355916
10011 0.00032522 -0.032355916
10012 0.00032524 -0.036400405
10013 0.00032526 -0.036400405
10014 0.00032528 -0.032355916
10015 0.0003253 -0.032355916
10016 0.00032532 -0.040444895
10017 0.00032534 -0.032355916
10018 0.00032536 -0.032355916
10019 0.00032538 -0.032355916
10020 0.0003254 -0.036400405
10021 0.00032542 -0.036400405
10022 0.00032544 -0.036400405
10023 0.00032546 -0.040444895
10024 0.00032548 -0.036400405
10025 0.0003255 -0.036400405
10026 0.00032552 -0.032355916
10027 0.00032554 -0.036400405
10028 0.00032556 -0.040444895
10029 0.00032558 -0.032355916
10030 0.0003256 -0.032355916
10031 0.00032562 -0.040444895
10032 0.00032564 -0.036400405
10033 0.00032566 -0.028311426
10034 0.00032568 -0.044489384
10035 0.0003257 -0.040444895
10036 0.00032572 -0.040444895
10037 0.00032574 -0.044489384
10038 0.00032576 -0.044489384
10039 0.00032578 -0.040444895
10040 0.0003258 -0.040444895
10041 0.00032582 -0.036400405
10042 0.00032584 -0.032355916
10043 0.00032586 -0.032355916
10044 0.00032588 -0.036400405
10045 0.0003259 -0.036400405
10046 0.00032592 -0.028311426
10047 0.00032594 -0.032355916
10048 0.00032596 -0.036400405
10049 0.00032598 -0.036400405
10050 0.000326 -0.044489384
10051 0.00032602 -0.048533874
10052 0.00032604 -0.052578363
10053 0.00032606 -0.048533874
10054 0.00032608 -0.052578363
10055 0.0003261 -0.048533874
10056 0.00032612 -0.044489384
10057 0.00032614 -0.052578363
10058 0.00032616 -0.052578363
10059 0.00032618 -0.048533874
10060 0.0003262 -0.044489384
10061 0.00032622 -0.040444895
10062 0.00032624 -0.036400405
10063 0.00032626 -0.048533874
10064 0.00032628 -0.052578363
10065 0.0003263 -0.060667342
10066 0.00032632 -0.060667342
10067 0.00032634 -0.056622853
10068 0.00032636 -0.048533874
10069 0.00032638 -0.036400405
10070 0.0003264 -0.032355916
10071 0.00032642 -0.044489384
10072 0.00032644 -0.044489384
10073 0.00032646 -0.060667342
10074 0.00032648 -0.036400405
10075 0.0003265 -0.052578363
10076 0.00032652 -0.040444895
10077 0.00032654 -0.036400405
10078 0.00032656 -0.036400405
10079 0.00032658 -0.052578363
10080 0.0003266 -0.044489384
10081 0.00032662 -0.040444895
10082 0.00032664 -0.036400405
10083 0.00032666 -0.036400405
10084 0.00032668 -0.044489384
10085 0.0003267 -0.048533874
10086 0.00032672 -0.052578363
10087 0.00032674 -0.052578363
10088 0.00032676 -0.040444895
10089 0.00032678 -0.028311426
10090 0.0003268 -0.040444895
10091 0.00032682 -0.056622853
10092 0.00032684 -0.056622853
10093 0.00032686 -0.052578363
10094 0.00032688 -0.052578363
10095 0.0003269 -0.048533874
10096 0.00032692 -0.052578363
10097 0.00032694 -0.048533874
10098 0.00032696 -0.052578363
10099 0.00032698 -0.048533874
10100 0.000327 -0.052578363
10101 0.00032702 -0.056622853
10102 0.00032704 -0.052578363
10103 0.00032706 -0.044489384
10104 0.00032708 -0.048533874
10105 0.0003271 -0.052578363
10106 0.00032712 -0.044489384
10107 0.00032714 -0.044489384
10108 0.00032716 -0.052578363
10109 0.00032718 -0.056622853
10110 0.0003272 -0.060667342
10111 0.00032722 -0.052578363
10112 0.00032724 -0.052578363
10113 0.00032726 -0.036400405
10114 0.00032728 -0.048533874
10115 0.0003273 -0.044489384
10116 0.00032732 -0.048533874
10117 0.00032734 -0.044489384
10118 0.00032736 -0.040444895
10119 0.00032738 -0.040444895
10120 0.0003274 -0.040444895
10121 0.00032742 -0.044489384
10122 0.00032744 -0.048533874
10123 0.00032746 -0.052578363
10124 0.00032748 -0.044489384
10125 0.0003275 -0.040444895
10126 0.00032752 -0.052578363
10127 0.00032754 -0.052578363
10128 0.00032756 -0.048533874
10129 0.00032758 -0.044489384
10130 0.0003276 -0.048533874
10131 0.00032762 -0.040444895
10132 0.00032764 -0.036400405
10133 0.00032766 -0.036400405
10134 0.00032768 -0.048533874
10135 0.0003277 -0.040444895
10136 0.00032772 -0.040444895
10137 0.00032774 -0.028311426
10138 0.00032776 -0.032355916
10139 0.00032778 -0.032355916
10140 0.0003278 -0.040444895
10141 0.00032782 -0.048533874
10142 0.00032784 -0.036400405
10143 0.00032786 -0.032355916
10144 0.00032788 -0.028311426
10145 0.0003279 -0.024266937
10146 0.00032792 -0.024266937
10147 0.00032794 -0.032355916
10148 0.00032796 -0.032355916
10149 0.00032798 -0.040444895
10150 0.000328 -0.032355916
10151 0.00032802 -0.028311426
10152 0.00032804 -0.036400405
10153 0.00032806 -0.028311426
10154 0.00032808 -0.032355916
10155 0.0003281 -0.032355916
10156 0.00032812 -0.032355916
10157 0.00032814 -0.032355916
10158 0.00032816 -0.028311426
10159 0.00032818 -0.036400405
10160 0.0003282 -0.044489384
10161 0.00032822 -0.052578363
10162 0.00032824 -0.036400405
10163 0.00032826 -0.032355916
10164 0.00032828 -0.020222447
10165 0.0003283 -0.032355916
10166 0.00032832 -0.044489384
10167 0.00032834 -0.040444895
10168 0.00032836 -0.036400405
10169 0.00032838 -0.024266937
10170 0.0003284 -0.020222447
10171 0.00032842 -0.032355916
10172 0.00032844 -0.036400405
10173 0.00032846 -0.036400405
10174 0.00032848 -0.028311426
10175 0.0003285 -0.016177958
10176 0.00032852 -0.0080889789
10177 0.00032854 -0.024266937
10178 0.00032856 -0.032355916
10179 0.00032858 -0.028311426
10180 0.0003286 -0.024266937
10181 0.00032862 -0.012133468
10182 0.00032864 -0.016177958
10183 0.00032866 -0.024266937
10184 0.00032868 -0.028311426
10185 0.0003287 -0.020222447
10186 0.00032872 -0.016177958
10187 0.00032874 -0.020222447
10188 0.00032876 -0.012133468
10189 0.00032878 0.0040444895
10190 0.0003288 0
10191 0.00032882 -0.012133468
10192 0.00032884 -0.016177958
10193 0.00032886 -0.020222447
10194 0.00032888 -0.028311426
10195 0.0003289 -0.016177958
10196 0.00032892 -0.012133468
10197 0.00032894 -0.012133468
10198 0.00032896 -0.016177958
10199 0.00032898 -0.012133468
10200 0.000329 -0.020222447
10201 0.00032902 -0.016177958
10202 0.00032904 -0.020222447
10203 0.00032906 -0.024266937
10204 0.00032908 -0.024266937
10205 0.0003291 -0.024266937
10206 0.00032912 -0.020222447
10207 0.00032914 -0.012133468
10208 0.00032916 -0.0080889789
10209 0.00032918 -0.032355916
10210 0.0003292 -0.028311426
10211 0.00032922 -0.032355916
10212 0.00032924 -0.028311426
10213 0.00032926 -0.016177958
10214 0.00032928 -0.016177958
10215 0.0003293 -0.016177958
10216 0.00032932 -0.020222447
10217 0.00032934 -0.012133468
10218 0.00032936 -0.016177958
10219 0.00032938 -0.012133468
10220 0.0003294 -0.016177958
10221 0.00032942 -0.012133468
10222 0.00032944 -0.012133468
10223 0.00032946 -0.016177958
10224 0.00032948 -0.012133468
10225 0.0003295 -0.0080889789
10226 0.00032952 -0.0080889789
10227 0.00032954 -0.0080889789
10228 0.00032956 -0.012133468
10229 0.00032958 -0.016177958
10230 0.0003296 -0.0040444895
10231 0.00032962 0.0040444895
10232 0.00032964 0.0040444895
10233 0.00032966 0.0040444895
10234 0.00032968 -0.0040444895
10235 0.0003297 -0.0080889789
10236 0.00032972 -0.012133468
10237 0.00032974 -0.0040444895
10238 0.00032976 0.0040444895
10239 0.00032978 -0.0040444895
10240 0.0003298 -0.0040444895
10241 0.00032982 -0.0040444895
10242 0.00032984 -0.0040444895
10243 0.00032986 0
10244 0.00032988 0.012133468
10245 0.0003299 0.0080889789
10246 0.00032992 0
10247 0.00032994 0
10248 0.00032996 0.012133468
10249 0.00032998 0.012133468
10250 0.00033 0.0080889789
10251 0.00033002 0.0040444895
10252 0.00033004 -0.0040444895
10253 0.00033006 -0.0040444895
10254 0.00033008 0
10255 0.0003301 0.0040444895
10256 0.00033012 0
10257 0.00033014 0.012133468
10258 0.00033016 0.012133468
10259 0.00033018 0.0040444895
10260 0.0003302 0
10261 0.00033022 -0.0080889789
10262 0.00033024 -0.012133468
10263 0.00033026 0.0040444895
10264 0.00033028 -0.0040444895
10265 0.0003303 -0.0040444895
10266 0.00033032 0.0040444895
10267 0.00033034 0.0080889789
10268 0.00033036 0
10269 0.00033038 -0.0040444895
10270 0.0003304 -0.0080889789
10271 0.00033042 -0.0080889789
10272 0.00033044 -0.0040444895
10273 0.00033046 0
10274 0.00033048 0.016177958
10275 0.0003305 0.016177958
10276 0.00033052 0.0040444895
10277 0.00033054 0.0040444895
10278 0.00033056 0
10279 0.00033058 -0.0040444895
10280 0.0003306 -0.0040444895
10281 0.00033062 0.0040444895
10282 0.00033064 0
10283 0.00033066 0.0080889789
10284 0.00033068 0
10285 0.0003307 0
10286 0.00033072 0.0040444895
10287 0.00033074 0.0040444895
10288 0.00033076 0.0040444895
10289 0.00033078 0.0040444895
10290 0.0003308 0
10291 0.00033082 -0.0080889789
10292 0.00033084 -0.012133468
10293 0.00033086 -0.0040444895
10294 0.00033088 0.0040444895
10295 0.0003309 0.0080889789
10296 0.00033092 0.0080889789
10297 0.00033094 0.0080889789
10298 0.00033096 0.0040444895
10299 0.00033098 0.012133468
10300 0.000331 0.020222447
10301 0.00033102 0.012133468
10302 0.00033104 0
10303 0.00033106 0.012133468
10304 0.00033108 0.016177958
10305 0.0003311 0.016177958
10306 0.00033112 0.0080889789
10307 0.00033114 0.012133468
10308 0.00033116 0.016177958
10309 0.00033118 0.0080889789
10310 0.0003312 0
10311 0.00033122 0
10312 0.00033124 0
10313 0.00033126 0.012133468
10314 0.00033128 0.020222447
10315 0.0003313 0.016177958
10316 0.00033132 0.012133468
10317 0.00033134 0.012133468
10318 0.00033136 0.0080889789
10319 0.00033138 0.012133468
10320 0.0003314 0
10321 0.00033142 0.0040444895
10322 0.00033144 0.0080889789
10323 0.00033146 0.012133468
10324 0.00033148 -0.0040444895
10325 0.0003315 -0.0080889789
10326 0.00033152 -0.0040444895
10327 0.00033154 0.012133468
10328 0.00033156 0.0080889789
10329 0.00033158 0.016177958
10330 0.0003316 0.012133468
10331 0.00033162 0.0040444895
10332 0.00033164 0
10333 0.00033166 0.0040444895
10334 0.00033168 0.0080889789
10335 0.0003317 0.012133468
10336 0.00033172 0.016177958
10337 0.00033174 0
10338 0.00033176 0.0040444895
10339 0.00033178 0.0080889789
10340 0.0003318 0.012133468
10341 0.00033182 0.024266937
10342 0.00033184 0.024266937
10343 0.00033186 0.016177958
10344 0.00033188 0.020222447
10345 0.0003319 0.016177958
10346 0.00033192 0.0080889789
10347 0.00033194 0.012133468
10348 0.00033196 0.028311426
10349 0.00033198 0.016177958
10350 0.000332 -0.028311426
10351 0.00033202 0.032355916
10352 0.00033204 0.052578363
10353 0.00033206 0.0080889789
10354 0.00033208 -0.0040444895
10355 0.0003321 0.0040444895
10356 0.00033212 -0.020222447
10357 0.00033214 -0.012133468
10358 0.00033216 0.0080889789
10359 0.00033218 0.044489384
10360 0.0003322 0.044489384
10361 0.00033222 0
10362 0.00033224 0.016177958
